,V1,V2,V3,V4,V5,V6
92,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607225500_20200607230000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607225500_20200607230000.mp4,air gun,5558,5716,07-06-20
93,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,vent cleaning,1,2,07-06-20
94,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,50,414,07-06-20
95,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,vent cleaning,929,978,07-06-20
96,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,1187,1360,07-06-20
97,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,vent cleaning,2020,2338,07-06-20
98,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,2382,2669,07-06-20
99,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,vent cleaning,3207,3245,07-06-20
100,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,3388,3842,07-06-20
101,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,6781,7279,07-06-20
102,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,vent cleaning,6906,7010,07-06-20
103,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,20,51,07-06-20
104,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,520,695,07-06-20
105,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,1598,1869,07-06-20
106,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,2649,2900,07-06-20
107,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,3375,3412,07-06-20
108,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,4082,4492,07-06-20
109,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,4993,5453,07-06-20
110,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,air gun,5930,6160,07-06-20
111,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203000_20200607203500.mp4,vent cleaning,6377,6518,07-06-20
112,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,air gun,375,576,07-06-20
113,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,core placement,610,916,07-06-20
114,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,air gun,928,1049,07-06-20
115,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,air gun,2427,2474,07-06-20
116,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,core placement,2594,2736,07-06-20
117,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,vent cleaning,2797,2815,07-06-20
118,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,air gun,2882,3009,07-06-20
119,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,air gun,4540,4742,07-06-20
120,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,core placement,4875,5141,07-06-20
121,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,air gun,5174,5272,07-06-20
122,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,air gun,5929,5977,07-06-20
123,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,core placement,6148,6464,07-06-20
124,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,air gun,6490,6592,07-06-20
125,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,air gun,7044,7192,07-06-20
126,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,core placement,7233,7445,07-06-20
127,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185500_20200607190000.mp4,air gun,7460,NA,07-06-20
128,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,vent cleaning,24,36,07-06-20
129,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,air gun,65,197,07-06-20
130,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,air gun,767,787,07-06-20
131,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,core placement,838,1084,07-06-20
132,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,vent cleaning,1043,1053,07-06-20
133,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,air gun,1083,1230,07-06-20
134,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,vent cleaning,1681,1694,07-06-20
135,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,air gun,1701,1719,07-06-20
136,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,core placement,1770,1967,07-06-20
137,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,vent cleaning,1947,1959,07-06-20
138,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,air gun,1991,2125,07-06-20
139,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,vent cleaning,2575,2590,07-06-20
140,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,air gun,2590,2619,07-06-20
141,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,core placement,2660,2855,07-06-20
142,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,vent cleaning,2867,2875,07-06-20
143,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,air gun,2905,3055,07-06-20
144,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,air gun,3496,3518,07-06-20
145,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,core placement,3559,3756,07-06-20
146,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607175000_20200607175500.mp4,vent cleaning,3741,3751,07-06-20
